"","year","type_of_violence","latitude","longitude","geom_wkt","country","date_start","date_end","best"
"1406",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-08-12 00:00:00.000","2012-08-14 00:00:00.000",4
"1407",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-08-12 00:00:00.000","2012-08-12 00:00:00.000",20
"1408",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-08-12 00:00:00.000","2012-08-12 00:00:00.000",2
"1409",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-08-14 00:00:00.000","2012-08-14 00:00:00.000",1
"1410",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-08-15 00:00:00.000","2012-08-15 00:00:00.000",0
"1411",2012,1,12.871,11.0482,"POINT (11.0482 12.871)","Nigeria","2012-08-24 00:00:00.000","2012-08-24 00:00:00.000",1
"1412",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-08-26 00:00:00.000","2012-08-26 00:00:00.000",1
"1413",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-08-29 00:00:00.000","2012-08-31 00:00:00.000",1
"1414",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-08-31 00:00:00.000","2012-08-31 00:00:00.000",7
"1415",2012,1,12.24421,13.8605,"POINT (13.8605 12.24421)","Nigeria","2012-09-01 00:00:00.000","2012-09-01 00:00:00.000",0
"1416",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-09-05 00:00:00.000","2012-09-06 00:00:00.000",16
"1417",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-09-05 00:00:00.000","2012-09-05 00:00:00.000",7
"1418",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-09-07 00:00:00.000","2012-09-07 00:00:00.000",7
"1419",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-09-16 00:00:00.000","2012-09-16 00:00:00.000",10
"1420",2012,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2012-09-16 00:00:00.000","2012-09-16 00:00:00.000",0
"1421",2012,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2012-09-17 00:00:00.000","2012-09-17 00:00:00.000",2
"1422",2012,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2012-09-17 00:00:00.000","2012-09-17 00:00:00.000",1
"1423",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-09-19 00:00:00.000","2012-09-19 00:00:00.000",2
"1424",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-09-23 00:00:00.000","2012-09-24 00:00:00.000",37
"1425",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-09-23 00:00:00.000","2012-09-23 00:00:00.000",4
"1426",2012,1,10.26761,13.26436,"POINT (13.26436 10.26761)","Nigeria","2012-09-24 00:00:00.000","2012-09-24 00:00:00.000",1
"1427",2012,1,11.082083,7.716097,"POINT (7.716097 11.082083)","Nigeria","2012-09-30 00:00:00.000","2012-09-30 00:00:00.000",2
"1428",2012,1,10.98854,7.69622,"POINT (7.69622 10.98854)","Nigeria","2012-10-03 00:00:00.000","2012-10-03 00:00:00.000",1
"1429",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-10-07 00:00:00.000","2012-10-09 00:00:00.000",3
"1430",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-10-07 00:00:00.000","2012-10-07 00:00:00.000",30
"1431",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-10-08 00:00:00.000","2012-10-08 00:00:00.000",3
"1432",2012,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2012-10-09 00:00:00.000","2012-10-09 00:00:00.000",0
"1433",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-10-15 00:00:00.000","2012-10-15 00:00:00.000",0
"1434",2012,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2012-10-18 00:00:00.000","2012-10-18 00:00:00.000",0
"1435",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-10-20 00:00:00.000","2012-10-20 00:00:00.000",4
"1436",2012,1,11.09826,12.76417,"POINT (12.76417 11.09826)","Nigeria","2012-11-02 00:00:00.000","2012-11-02 00:00:00.000",0
"1437",2012,1,11.28674,11.30772,"POINT (11.30772 11.28674)","Nigeria","2012-11-04 00:00:00.000","2012-11-04 00:00:00.000",0
"1438",2012,1,11.6327,10.400012,"POINT (10.400012 11.6327)","Nigeria","2012-11-05 00:00:00.000","2012-11-05 00:00:00.000",0
"1439",2012,1,12.871,11.0482,"POINT (11.0482 12.871)","Nigeria","2012-11-06 00:00:00.000","2012-11-06 00:00:00.000",4
"1440",2012,1,11.26889,11.99694,"POINT (11.99694 11.26889)","Nigeria","2012-11-09 00:00:00.000","2012-11-09 00:00:00.000",0
"1441",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-11-15 00:00:00.000","2012-11-15 00:00:00.000",11
"1442",2012,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2012-11-18 00:00:00.000","2012-11-19 00:00:00.000",35
"1443",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-11-24 00:00:00.000","2012-11-24 00:00:00.000",0
"1444",2012,1,12.04639,14.48093,"POINT (14.48093 12.04639)","Nigeria","2012-11-25 00:00:00.000","2012-11-25 00:00:00.000",5
"1445",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-11-25 00:00:00.000","2012-11-25 00:00:00.000",9
"1446",2012,1,10.8237,7.56889,"POINT (7.56889 10.8237)","Nigeria","2012-11-25 00:00:00.000","2012-11-25 00:00:00.000",30
"1447",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-11-27 00:00:00.000","2012-11-27 00:00:00.000",4
"1448",2012,1,12.28295,14.47243,"POINT (14.47243 12.28295)","Nigeria","2012-11-28 00:00:00.000","2012-11-28 00:00:00.000",5
"1449",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-12-01 00:00:00.000","2012-12-01 00:00:00.000",3
"1450",2012,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2012-12-02 00:00:00.000","2012-12-02 00:00:00.000",0
"1451",2012,1,13.09771,12.4952,"POINT (12.4952 13.09771)","Nigeria","2012-12-02 00:00:00.000","2012-12-02 00:00:00.000",0
"1452",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-12-04 00:00:00.000","2012-12-04 00:00:00.000",0
"1453",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-12-05 00:00:00.000","2012-12-05 00:00:00.000",4
"1454",2012,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2012-12-10 00:00:00.000","2012-12-10 00:00:00.000",0
"1455",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-12-16 00:00:00.000","2012-12-16 00:00:00.000",0
"1456",2012,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2012-12-23 00:00:00.000","2012-12-23 00:00:00.000",15
"1457",2012,1,10.52224,7.43828,"POINT (7.43828 10.52224)","Nigeria","2012-12-27 00:00:00.000","2012-12-27 00:00:00.000",0
"1458",2012,1,11.5032,11.9367,"POINT (11.9367 11.5032)","Nigeria","2012-12-28 00:00:00.000","2012-12-28 00:00:00.000",1
"1459",2012,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2012-12-28 00:00:00.000","2012-12-28 00:00:00.000",0
"1460",2012,1,11.7091,11.0694,"POINT (11.0694 11.7091)","Nigeria","2012-12-29 00:00:00.000","2012-12-29 00:00:00.000",5
"1461",2012,1,9.86975,13.2048,"POINT (13.2048 9.86975)","Nigeria","2012-12-29 00:00:00.000","2012-12-29 00:00:00.000",1
"1462",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-01-01 00:00:00.000","2013-01-01 00:00:00.000",14
"1463",2013,1,12.36532,13.8293,"POINT (13.8293 12.36532)","Nigeria","2013-01-02 00:00:00.000","2013-01-02 00:00:00.000",0
"1464",2013,1,11.7268,11.0954,"POINT (11.0954 11.7268)","Nigeria","2013-01-02 00:00:00.000","2013-01-02 00:00:00.000",5
"1465",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-01-07 00:00:00.000","2013-01-07 00:00:00.000",0
"1466",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-01-15 00:00:00.000","2013-01-15 00:00:00.000",0
"1467",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-01-17 00:00:00.000","2013-01-17 00:00:00.000",0
"1468",2013,1,10.28969,11.16729,"POINT (11.16729 10.28969)","Nigeria","2013-01-19 00:00:00.000","2013-01-19 00:00:00.000",0
"1469",2013,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2013-01-21 00:00:00.000","2013-01-21 00:00:00.000",0
"1470",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-01-23 00:00:00.000","2013-01-23 00:00:00.000",0
"1471",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-01-24 00:00:00.000","2013-01-24 00:00:00.000",2
"1472",2013,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2013-01-30 00:00:00.000","2013-01-31 00:00:00.000",9
"1473",2013,1,11.09826,12.76417,"POINT (12.76417 11.09826)","Nigeria","2013-01-30 00:00:00.000","2013-01-31 00:00:00.000",9
"1474",2013,1,11.6967,8.53993,"POINT (8.53993 11.6967)","Nigeria","2013-01-31 00:00:00.000","2013-01-31 00:00:00.000",0
"1475",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-02-12 00:00:00.000","2013-02-12 00:00:00.000",0
"1476",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-15 00:00:00.000","2013-02-15 00:00:00.000",2
"1477",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-02-17 00:00:00.000","2013-02-17 00:00:00.000",2
"1478",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-20 00:00:00.000","2013-02-20 00:00:00.000",3
"1479",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-22 00:00:00.000","2013-02-22 00:00:00.000",15
"1480",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-22 00:00:00.000","2013-02-22 00:00:00.000",0
"1481",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-25 00:00:00.000","2013-02-25 00:00:00.000",4
"1482",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-02-28 00:00:00.000","2013-03-09 00:00:00.000",32
"1483",2013,1,12.67863,13.60792,"POINT (13.60792 12.67863)","Nigeria","2013-03-03 00:00:00.000","2013-03-03 00:00:00.000",20
"1484",2013,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2013-03-04 00:00:00.000","2013-03-04 00:00:00.000",10
"1485",2013,1,11.103593,13.712983,"POINT (13.712983 11.103593)","Nigeria","2013-03-04 00:00:00.000","2013-03-05 00:00:00.000",0
"1486",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-03-09 00:00:00.000","2013-03-09 00:00:00.000",22
"1487",2013,1,12.21532,14.18319,"POINT (14.18319 12.21532)","Nigeria","2013-03-12 00:00:00.000","2013-03-12 00:00:00.000",4
"1488",2013,1,13.03992,5.11946,"POINT (5.11946 13.03992)","Nigeria","2013-03-15 00:00:00.000","2013-03-15 00:00:00.000",3
"1489",2013,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2013-03-15 00:00:00.000","2013-03-15 00:00:00.000",1
"1490",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-03-15 00:00:00.000","2013-03-15 00:00:00.000",0
"1491",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-03-19 00:00:00.000","2013-03-19 00:00:00.000",3
"1492",2013,1,8.433333,12.066667,"POINT (12.066667 8.433333)","Nigeria","2013-03-22 00:00:00.000","2013-03-22 00:00:00.000",0
"1493",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-03-23 00:00:00.000","2013-03-23 00:00:00.000",0
"1494",2013,1,11,11.71667,"POINT (11.71667 11)","Nigeria","2013-03-25 00:00:00.000","2013-03-25 00:00:00.000",1
"1495",2013,1,12.897,11.9304,"POINT (11.9304 12.897)","Nigeria","2013-03-26 00:00:00.000","2013-03-26 00:00:00.000",4
"1496",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-03-31 00:00:00.000","2013-03-31 00:00:00.000",15
"1497",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-04-03 00:00:00.000","2013-04-03 00:00:00.000",3
"1498",2013,1,11.947017,8.555642,"POINT (8.555642 11.947017)","Nigeria","2013-04-03 00:00:00.000","2013-04-03 00:00:00.000",14
"1499",2013,1,12.1076,11.7539,"POINT (11.7539 12.1076)","Nigeria","2013-04-11 00:00:00.000","2013-04-11 00:00:00.000",9
"1500",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-04-12 00:00:00.000","2013-04-12 00:00:00.000",7
"1501",2013,1,13.09466,13.82343,"POINT (13.82343 13.09466)","Nigeria","2013-04-16 00:00:00.000","2013-04-17 00:00:00.000",183
"1502",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-04-25 00:00:00.000","2013-04-25 00:00:00.000",17
"1503",2013,1,12.871,11.0482,"POINT (11.0482 12.871)","Nigeria","2013-04-25 00:00:00.000","2013-04-25 00:00:00.000",25
"1504",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-04-26 00:00:00.000","2013-04-26 00:00:00.000",1
"1505",2013,1,11.226071,13.783778,"POINT (13.783778 11.226071)","Nigeria","2013-04-30 00:00:00.000","2013-04-30 00:00:00.000",1
"1506",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-05-07 00:00:00.000","2013-05-07 00:00:00.000",55
"1507",2013,1,11.5,13,"POINT (13 11.5)","Nigeria","2013-05-15 00:00:00.000","2013-05-20 00:00:00.000",3
"1508",2013,1,9.333333,12.5,"POINT (12.5 9.333333)","Nigeria","2013-05-15 00:00:00.000","2013-05-20 00:00:00.000",3
"1509",2013,1,12,11.5,"POINT (11.5 12)","Nigeria","2013-05-15 00:00:00.000","2013-05-20 00:00:00.000",3
"1510",2013,1,13.03594,8.31631,"POINT (8.31631 13.03594)","Nigeria","2013-05-16 00:00:00.000","2013-05-17 00:00:00.000",0
"1511",2013,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2013-05-17 00:00:00.000","2013-05-17 00:00:00.000",21
"1512",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-05-18 00:00:00.000","2013-05-18 00:00:00.000",10
"1513",2013,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2013-05-19 00:00:00.000","2013-05-19 00:00:00.000",20
"1514",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-05-24 00:00:00.000","2013-05-24 00:00:00.000",1
"1515",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-05-25 00:00:00.000","2013-05-26 00:00:00.000",5
"1516",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-06-06 00:00:00.000","2013-06-06 00:00:00.000",2
"1517",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-06-07 00:00:00.000","2013-06-07 00:00:00.000",8
"1518",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-06-08 00:00:00.000","2013-06-08 00:00:00.000",5
"1519",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-06-09 00:00:00.000","2013-06-09 00:00:00.000",8
"1520",2013,1,11.103593,13.712983,"POINT (13.712983 11.103593)","Nigeria","2013-06-26 00:00:00.000","2013-06-26 00:00:00.000",1
"1521",2013,1,11.567505,11.003941,"POINT (11.003941 11.567505)","Nigeria","2013-06-27 00:00:00.000","2013-06-27 00:00:00.000",1
"1522",2013,1,11.89912,13.29155,"POINT (13.29155 11.89912)","Nigeria","2013-06-29 00:00:00.000","2013-06-29 00:00:00.000",0
"1523",2013,1,11.89912,13.29155,"POINT (13.29155 11.89912)","Nigeria","2013-06-30 00:00:00.000","2013-06-30 00:00:00.000",0
"1524",2013,1,9.3,11.2,"POINT (11.2 9.3)","Nigeria","2013-07-03 00:00:00.000","2013-07-05 00:00:00.000",0
"1525",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-07-03 00:00:00.000","2013-07-08 00:00:00.000",3
"1526",2013,1,11.6708,11.4286,"POINT (11.4286 11.6708)","Nigeria","2013-07-04 00:00:00.000","2013-07-04 00:00:00.000",22
"1527",2013,1,13.060925,5.239018,"POINT (5.239018 13.060925)","Nigeria","2013-07-11 00:00:00.000","2013-07-11 00:00:00.000",1
"1528",2013,1,12.5594,10.5744,"POINT (10.5744 12.5594)","Nigeria","2013-07-16 00:00:00.000","2013-07-16 00:00:00.000",3
"1529",2013,1,11.89912,13.29155,"POINT (13.29155 11.89912)","Nigeria","2013-07-16 00:00:00.000","2013-07-16 00:00:00.000",0
"1530",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-07-21 00:00:00.000","2013-07-21 00:00:00.000",7
"1531",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-08-04 00:00:00.000","2013-08-04 00:00:00.000",24
"1532",2013,1,13.6734,13.3388,"POINT (13.3388 13.6734)","Nigeria","2013-08-04 00:00:00.000","2013-08-04 00:00:00.000",27
"1533",2013,1,12.37066,14.21731,"POINT (14.21731 12.37066)","Nigeria","2013-08-05 00:00:00.000","2013-08-06 00:00:00.000",20
"1534",2013,1,11.48451,12.31264,"POINT (12.31264 11.48451)","Nigeria","2013-08-06 00:00:00.000","2013-08-06 00:00:00.000",0
"1535",2013,1,10.3498,13.40646,"POINT (13.40646 10.3498)","Nigeria","2013-08-10 00:00:00.000","2013-08-12 00:00:00.000",5
"1536",2013,1,11.65583,13.42133,"POINT (13.42133 11.65583)","Nigeria","2013-08-11 00:00:00.000","2013-08-11 00:00:00.000",4
"1537",2013,1,10.28969,11.16729,"POINT (11.16729 10.28969)","Nigeria","2013-08-16 00:00:00.000","2013-08-16 00:00:00.000",7
"1538",2013,1,11.25,13.416667,"POINT (13.416667 11.25)","Nigeria","2013-08-19 00:00:00.000","2013-08-19 00:00:00.000",6
"1539",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-08-20 00:00:00.000","2013-08-20 00:00:00.000",0
"1540",2013,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2013-08-21 00:00:00.000","2013-08-21 00:00:00.000",9
"1541",2013,1,10.18948,12.52765,"POINT (12.52765 10.18948)","Nigeria","2013-08-25 00:00:00.000","2013-08-25 00:00:00.000",3
"1542",2013,1,11.58605,13.00278,"POINT (13.00278 11.58605)","Nigeria","2013-09-05 00:00:00.000","2013-09-06 00:00:00.000",50
"1543",2013,1,11.439891,12.945559,"POINT (12.945559 11.439891)","Nigeria","2013-09-10 00:00:00.000","2013-09-10 00:00:00.000",10
"1544",2013,1,10.14783,12.43245,"POINT (12.43245 10.14783)","Nigeria","2013-09-11 00:00:00.000","2013-09-11 00:00:00.000",0
"1545",2013,1,12.50884,13.10414,"POINT (13.10414 12.50884)","Nigeria","2013-09-12 00:00:00.000","2013-09-12 00:00:00.000",166
"1546",2013,1,11.383731,13.864889,"POINT (13.864889 11.383731)","Nigeria","2013-09-13 00:00:00.000","2013-09-13 00:00:00.000",3
"1547",2013,1,12.459779,13.193997,"POINT (13.193997 12.459779)","Nigeria","2013-09-13 00:00:00.000","2013-09-13 00:00:00.000",0
"1548",2013,1,12.499,12.7848,"POINT (12.7848 12.499)","Nigeria","2013-09-13 00:00:00.000","2013-09-13 00:00:00.000",24
"1549",2013,1,11.8072,12.4909,"POINT (12.4909 11.8072)","Nigeria","2013-09-17 00:00:00.000","2013-09-17 00:00:00.000",2
"1550",2013,1,11.26889,11.99694,"POINT (11.99694 11.26889)","Nigeria","2013-09-18 00:00:00.000","2013-09-18 00:00:00.000",11
"1551",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-09-22 00:00:00.000","2013-09-22 00:00:00.000",3
"1552",2013,1,11.38333,11.96667,"POINT (11.96667 11.38333)","Nigeria","2013-09-30 00:00:00.000","2013-10-03 00:00:00.000",40
"1553",2013,1,11.5,13,"POINT (13 11.5)","Nigeria","2013-10-02 00:00:00.000","2013-10-02 00:00:00.000",0
"1554",2013,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2013-10-06 00:00:00.000","2013-10-06 00:00:00.000",30
"1555",2013,1,12.022664,8.635522,"POINT (8.635522 12.022664)","Nigeria","2013-10-09 00:00:00.000","2013-10-09 00:00:00.000",1
"1556",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-10-13 00:00:00.000","2013-10-13 00:00:00.000",40
"1557",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-10-20 00:00:00.000","2013-10-20 00:00:00.000",2
"1558",2013,1,11.5,13,"POINT (13 11.5)","Nigeria","2013-10-21 00:00:00.000","2013-10-21 00:00:00.000",37
"1559",2013,1,11.51667,12.53333,"POINT (12.53333 11.51667)","Nigeria","2013-10-24 00:00:00.000","2013-10-24 00:00:00.000",40
"1560",2013,1,11.61294,12.520037,"POINT (12.520037 11.61294)","Nigeria","2013-10-24 00:00:00.000","2013-10-24 00:00:00.000",41
"1561",2013,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2013-10-24 00:00:00.000","2013-10-24 00:00:00.000",35
"1562",2013,1,11.448477,13.759141,"POINT (13.759141 11.448477)","Nigeria","2013-10-26 00:00:00.000","2013-10-27 00:00:00.000",4
"1563",2013,1,11.06228,9.20491,"POINT (9.20491 11.06228)","Nigeria","2013-10-29 00:00:00.000","2013-10-29 00:00:00.000",1
"1564",2013,1,11.64518,12.45165,"POINT (12.45165 11.64518)","Nigeria","2013-10-30 00:00:00.000","2013-10-30 00:00:00.000",40
"1565",2013,1,11.747,11.9608,"POINT (11.9608 11.747)","Nigeria","2013-10-31 00:00:00.000","2013-10-31 00:00:00.000",1
"1566",2013,1,11.52059,14.09661,"POINT (14.09661 11.52059)","Nigeria","2013-11-04 00:00:00.000","2013-11-04 00:00:00.000",7
"1567",2013,1,11.994354,8.513807,"POINT (8.513807 11.994354)","Nigeria","2013-11-09 00:00:00.000","2013-11-09 00:00:00.000",7
"1568",2013,1,11.09826,12.76417,"POINT (12.76417 11.09826)","Nigeria","2013-11-14 00:00:00.000","2013-11-14 00:00:00.000",9
"1569",2013,1,11.16667,13.41667,"POINT (13.41667 11.16667)","Nigeria","2013-11-15 00:00:00.000","2013-11-15 00:00:00.000",21
"1570",2013,1,10.54301,11.02546,"POINT (11.02546 10.54301)","Nigeria","2013-11-19 00:00:00.000","2013-11-19 00:00:00.000",4
"1571",2013,1,12.090556,8.496667,"POINT (8.496667 12.090556)","Nigeria","2013-11-19 00:00:00.000","2013-11-19 00:00:00.000",2
"1572",2013,1,10.313441,9.843273,"POINT (9.843273 10.313441)","Nigeria","2013-11-21 00:00:00.000","2013-11-21 00:00:00.000",0
"1573",2013,1,11.16667,13.41667,"POINT (13.41667 11.16667)","Nigeria","2013-11-25 00:00:00.000","2013-11-25 00:00:00.000",40
"1574",2013,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2013-12-02 00:00:00.000","2013-12-02 00:00:00.000",44
"1575",2013,1,11.42987,14.32478,"POINT (14.32478 11.42987)","Nigeria","2013-12-12 00:00:00.000","2013-12-12 00:00:00.000",25
"1576",2013,1,11.103593,13.712982,"POINT (13.712982 11.103593)","Nigeria","2013-12-13 00:00:00.000","2013-12-13 00:00:00.000",8
"1577",2013,1,11.83022,12.63067,"POINT (12.63067 11.83022)","Nigeria","2013-12-13 00:00:00.000","2013-12-13 00:00:00.000",1
"1578",2013,1,11.58605,13.00278,"POINT (13.00278 11.58605)","Nigeria","2013-12-13 00:00:00.000","2013-12-13 00:00:00.000",1
"1579",2013,1,10.31389,13.26453,"POINT (13.26453 10.31389)","Nigeria","2013-12-18 00:00:00.000","2013-12-18 00:00:00.000",14
"1580",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-12-19 00:00:00.000","2013-12-19 00:00:00.000",75
"1581",2013,1,13.151034,13.964249,"POINT (13.964249 13.151034)","Nigeria","2013-12-28 00:00:00.000","2013-12-29 00:00:00.000",7
"1582",2013,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2013-12-28 00:00:00.000","2013-12-28 00:00:00.000",56
"1583",2014,1,11.691757,13.222078,"POINT (13.222078 11.691757)","Nigeria","2014-01-08 00:00:00.000","2014-01-08 00:00:00.000",2
"1584",2014,1,11.15604,12.75758,"POINT (12.75758 11.15604)","Nigeria","2014-01-09 00:00:00.000","2014-01-09 00:00:00.000",39
"1585",2014,1,11.84644,13.160274,"POINT (13.16027423 11.84644069)","Nigeria","2014-01-15 00:00:00.000","2014-01-15 00:00:00.000",19
"1586",2014,1,11.255863,14.152438,"POINT (14.152438 11.255863)","Nigeria","2014-01-15 00:00:00.000","2014-01-15 00:00:00.000",9
"1587",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-01-24 00:00:00.000","2014-01-24 00:00:00.000",4
"1588",2014,1,10.85219,13.54889,"POINT (13.54889 10.85219)","Nigeria","2014-02-12 00:00:00.000","2014-02-12 00:00:00.000",9
"1589",2014,1,10.90484,12.08863,"POINT (12.08863 10.90484)","Nigeria","2014-02-18 00:00:00.000","2014-02-19 00:00:00.000",1
"1590",2014,1,11.5221,13.68558,"POINT (13.68558 11.5221)","Nigeria","2014-02-19 00:00:00.000","2014-02-19 00:00:00.000",76
"1591",2014,1,10.781,7.504,"POINT (7.504 10.781)","Nigeria","2014-02-21 00:00:00.000","2014-02-21 00:00:00.000",1
"1592",2014,1,10.398982,12.62753,"POINT (12.62753 10.398982)","Nigeria","2014-02-27 00:00:00.000","2014-02-28 00:00:00.000",0
"1593",2014,1,10.85601,13.28069,"POINT (13.28069 10.85601)","Nigeria","2014-03-01 00:00:00.000","2014-03-02 00:00:00.000",4
"1594",2014,1,10.88333,13.31667,"POINT (13.31667 10.88333)","Nigeria","2014-03-01 00:00:00.000","2014-03-02 00:00:00.000",3
"1595",2014,1,11.83022,12.63067,"POINT (12.63067 11.83022)","Nigeria","2014-03-02 00:00:00.000","2014-03-02 00:00:00.000",2
"1596",2014,1,11.5,13,"POINT (13 11.5)","Nigeria","2014-03-02 00:00:00.000","2014-03-02 00:00:00.000",2
